Age,Income,Credit_Score,Loan_Amount,Approved
30,25393.09,362.18,22060.0,0
47,77990.68,628.67,4959.18,1
48,115501.13,411.68,41131.47,0
54,31915.73,808.0,5656.92,1
45,95856.27,321.64,8762.31,0
52,32049.18,827.61,43148.25,1
59,112630.75,594.4,25963.92,0
53,91276.82,823.15,21537.72,1
27,78540.17,383.15,31357.71,0
45,20297.12,728.15,27610.53,0
38,69693.26,811.15,42300.31,1
20,96008.25,427.65,30149.57,0
48,91974.65,318.28,17798.35,0
43,76050.61,587.51,33562.49,0
53,72610.35,540.52,44519.17,0
43,86215.46,332.98,47077.36,0
52,33820.13,560.48,44982.75,0
63,21491.0,341.69,39786.08,0
27,87813.93,442.76,5507.0,0
36,42825.38,766.27,25710.69,1
62,103685.27,666.71,47228.69,1
29,48314.84,647.58,44255.6,1
45,82391.23,757.76,42495.03,1
43,111301.78,669.75,15012.25,1
59,98010.21,304.67,35691.8,0
45,42695.91,836.27,16911.86,1
46,51762.28,396.72,14945.19,0
49,108014.97,823.87,22833.0,1
59,66576.12,835.16,22231.94,1
30,89882.87,453.63,39792.57,0
49,80902.03,807.41,14056.85,1
24,89783.95,372.42,41817.87,0
53,21080.97,825.76,14177.82,0
31,43434.19,690.94,47832.16,1
20,85925.39,797.59,18066.13,1
24,96478.28,393.67,31856.34,0
34,59942.15,755.28,26926.74,1
21,112926.49,563.8,23133.61,0
27,99906.61,490.6,17677.57,0
19,75632.61,475.09,6861.95,0
59,95076.74,669.03,35809.68,1
28,98775.24,395.35,15176.88,0
21,98682.14,345.75,21340.38,0
38,25088.18,821.15,34161.37,0
61,106550.73,804.34,3414.26,1
56,29967.24,513.0,33099.56,0
24,25666.81,566.61,14329.76,0
35,25479.7,841.27,47597.1,0
36,61205.91,337.53,18264.84,0
47,84874.74,319.16,30731.91,0
42,49691.54,660.81,22673.46,1
41,75512.97,479.74,1098.71,0
64,75386.55,832.2,43388.13,1
27,108994.03,663.18,34336.22,1
21,38665.52,729.03,2596.29,1
27,93132.19,401.34,36779.58,0
60,41552.71,770.26,6543.06,1
50,105504.76,587.07,1750.87,0
47,113208.37,507.0,17989.61,0
39,38841.78,826.72,35748.36,1
60,89450.46,429.02,3618.39,0
63,34849.43,667.81,7308.91,1
48,79302.47,430.82,46203.46,0
48,52056.45,707.07,28262.29,1
50,59139.49,828.08,10327.94,1
42,43061.51,351.97,43826.57,0
33,25567.78,492.77,17958.29,0
46,34372.67,516.3,37051.37,0
61,103325.22,730.33,5932.32,1
39,89339.85,328.48,12948.84,0
62,40934.51,476.1,34167.72,0
21,84148.98,392.21,44038.56,0
53,94916.07,680.1,21153.4,1
21,101515.75,561.53,46576.2,0
25,37465.05,416.98,13487.73,0
35,26275.32,792.37,1302.33,0
46,57380.59,606.1,31291.01,1
47,94389.61,630.69,41288.21,1
64,20087.06,378.85,32918.53,0
61,78437.9,738.3,18935.75,1
27,20891.97,571.7,46959.54,0
34,87148.53,656.04,20285.28,1
54,113439.74,604.92,12965.83,1
37,32276.56,310.1,14839.94,0
50,52362.34,595.9,40787.4,0
49,27276.51,443.06,36140.84,0
57,105919.34,700.46,29215.74,1
38,68257.98,596.87,38694.54,0
43,65259.27,314.28,49665.01,0
51,112811.68,755.03,31858.08,1
22,28949.13,608.9,47271.48,0
40,103363.17,557.14,45850.65,0
35,93931.45,778.5,42027.78,1
24,85304.09,530.42,5933.32,0
51,70732.6,715.19,15670.12,1
41,115056.67,715.2,37008.28,1
57,71648.97,341.03,15297.57,0
49,104301.68,534.2,20020.62,0
22,83841.86,365.52,22542.41,0
29,69566.62,458.94,40519.01,0
64,85736.55,328.94,14251.88,0
54,72927.65,520.64,9312.94,0
48,47777.48,326.22,24361.33,0
27,22058.91,328.29,22331.84,0
65,47295.7,561.98,34844.18,0
56,40268.06,531.59,46656.41,0
44,51649.38,440.08,3439.76,0
36,81369.22,663.21,17238.89,1
35,65701.59,465.47,13513.01,0
19,24128.76,365.04,29083.11,0
32,54617.38,362.99,30704.47,0
37,29429.8,717.46,1105.19,0
50,94511.5,339.87,17126.87,0
19,20020.9,529.99,28960.9,0
64,34624.05,602.36,39613.49,1
24,111621.24,360.64,5859.86,0
42,71109.38,759.4,7656.13,1
39,115022.23,787.53,13829.45,1
27,51955.33,577.74,38183.28,0
58,43266.68,419.75,6607.45,0
22,100785.49,752.24,14931.42,1
34,58423.98,432.24,4355.13,0
61,119878.55,788.44,36736.22,1
65,108491.42,573.49,4764.59,0
37,48792.84,834.56,14577.57,1
34,24810.56,645.74,9402.06,0
45,96469.09,576.63,10351.41,0
21,117029.91,534.57,26375.65,0
41,102849.61,634.12,37292.52,1
48,116807.89,518.25,44032.85,0
28,113224.35,529.09,13318.26,0
48,52324.33,571.51,26229.44,0
50,47018.32,754.31,2011.59,1
19,55902.11,450.01,10015.48,0
65,75375.93,310.03,9666.81,0
23,29616.45,710.65,39474.15,0
55,91936.48,693.11,34927.23,1
19,90233.4,714.0,14109.75,1
31,111438.41,412.2,35304.62,0
58,97561.77,320.82,31534.43,0
35,108740.94,657.07,15765.16,1
59,28758.33,490.48,41391.58,0
50,53255.82,631.57,14875.65,1
57,83525.12,756.98,45768.93,1
22,116503.4,486.22,46570.54,0
32,117701.75,624.81,33842.3,1
63,49479.56,605.32,7098.53,1
36,44373.1,678.81,11875.0,1
51,109315.97,629.09,30794.92,1
35,104811.59,434.52,19463.32,0
27,104813.78,613.53,29693.64,1
62,49679.36,727.39,18571.55,1
35,75120.96,524.27,37635.92,0
60,57706.72,583.96,25590.94,0
44,77806.91,418.36,39620.85,0
55,23531.32,517.53,12215.48,0
36,78778.81,509.77,27804.63,0
55,99799.97,607.95,44682.33,1
60,84055.83,372.81,35054.83,0
34,99475.62,422.02,15606.75,0
35,69120.0,619.14,48006.82,1
28,63449.49,716.38,45921.09,1
18,47056.09,308.26,6533.41,0
25,35168.86,608.33,44834.54,1
31,80883.98,729.63,6641.86,1
37,32917.39,690.66,16897.34,1
53,46749.65,819.12,19062.87,1
35,33304.02,601.4,1167.96,1
47,91036.33,651.06,20068.6,1
30,73315.1,318.15,49940.84,0
59,41986.0,588.83,23105.07,0
41,90615.39,761.86,35052.75,1
39,111584.93,797.84,47329.9,1
57,97426.12,627.12,32110.11,1
18,106378.24,517.38,13282.47,0
52,46307.96,826.68,26213.7,1
32,94317.83,531.21,11266.18,0
44,20558.15,696.16,24109.32,0
29,87123.98,839.18,35082.42,1
47,42846.06,587.16,19791.8,0
22,60308.04,473.04,15607.64,0
28,95515.06,674.2,2392.77,1
20,84851.01,694.73,23899.61,1
41,115037.66,431.48,21517.9,0
24,32331.92,721.75,5501.66,1
29,42020.49,815.96,27990.45,1
51,58881.34,800.63,38852.65,1
27,59669.92,330.85,38007.83,0
57,53752.62,449.83,8535.15,0
24,50622.94,551.25,14641.55,0
34,31561.07,515.16,3922.44,0
61,53100.32,589.9,44438.29,0
24,83379.89,732.73,9144.6,1
63,109805.2,544.0,39632.82,0
61,68980.53,691.67,28591.04,1
24,79463.16,589.61,23916.11,0
50,89962.21,747.18,24483.18,1
38,23773.41,543.23,37915.2,0
28,118515.06,453.93,4002.11,0
28,98165.07,831.99,22386.99,1
30,62314.01,442.55,6075.74,0
24,97657.06,779.63,11691.32,1
41,52892.68,618.35,13244.2,1
48,50872.75,434.0,25706.9,0
49,43445.67,322.07,7797.81,0
42,113065.15,600.88,38738.48,1
65,52393.77,412.13,37939.99,0
55,52547.88,302.51,34750.94,0
46,67256.4,840.59,34374.08,1
38,103530.34,707.76,36388.12,1
41,78411.68,478.12,39627.85,0
23,109929.24,315.92,18414.74,0
62,113034.79,640.22,26323.98,1
50,105648.34,436.69,35862.36,0
36,112351.41,545.57,35473.69,0
31,74139.18,553.83,44518.2,0
34,70997.64,621.06,19335.21,1
31,44510.69,842.41,29741.48,1
21,64830.57,633.21,3861.36,1
48,99892.23,646.81,30935.84,1
50,70962.82,309.84,3182.9,0
37,73007.07,475.26,11473.98,0
40,96506.64,351.54,24744.06,0
33,63791.85,318.01,6741.0,0
60,48832.74,415.95,26248.12,0
49,50421.3,566.55,3395.78,0
49,33603.6,679.32,27591.27,1
19,104291.09,820.7,44752.4,1
48,32221.27,317.97,44719.43,0
38,95864.45,731.79,19973.75,1
38,111876.52,819.05,8744.57,1
43,75322.22,466.95,11049.07,0
47,112571.98,691.16,13087.36,1
50,86105.23,527.21,30474.83,0
51,101870.26,503.56,46586.46,0
35,31219.88,356.59,2654.37,0
54,78758.71,776.87,16419.88,1
23,110716.03,632.83,4074.36,1
35,23014.55,480.27,28532.6,0
44,54505.38,639.62,21220.93,1
34,36170.08,327.94,36268.18,0
52,81461.31,592.23,45247.92,0
25,97738.42,694.55,33591.72,1
41,112528.75,591.01,6279.84,0
37,23979.9,518.24,22291.02,0
49,74756.68,621.18,1007.45,1
51,101621.75,580.21,46487.94,0
36,72336.97,547.66,39505.94,0
60,71953.22,563.07,15221.36,0
44,25160.87,689.29,45027.79,0
61,49922.29,694.51,4839.33,1
49,91429.44,706.54,42238.62,1
33,48642.84,610.44,18399.12,1
56,59132.74,398.4,36237.85,0
23,82113.16,383.58,43307.7,0
23,115005.9,568.57,43371.26,0
30,57641.05,469.93,20652.1,0
52,84596.79,506.07,41379.15,0
18,118364.45,491.16,17241.73,0
26,38316.53,354.8,9921.72,0
65,78973.26,645.84,8416.4,1
32,61620.84,552.9,46411.2,0
23,25446.7,506.06,40872.4,0
42,20855.42,779.38,42386.56,0
42,84917.6,721.13,32177.86,1
54,41938.51,455.5,35195.38,0
65,83065.34,563.71,39500.06,0
46,66811.82,786.84,45222.63,1
32,36708.66,488.22,17753.91,0
43,93618.18,660.74,26937.03,1
59,61213.58,507.9,8183.57,0
49,47717.92,348.7,22960.34,0
34,103606.39,664.57,12453.15,1
40,79907.57,648.06,35491.99,1
65,92983.71,822.61,7204.72,1
53,61372.07,388.38,46371.12,0
27,46265.7,792.63,47112.22,1
32,26496.69,577.84,47392.51,0
27,44214.86,393.98,4439.88,0
44,56435.45,443.93,48616.85,0
31,57252.07,724.76,26995.22,1
45,70269.21,515.06,47922.55,0
58,38855.78,684.63,33557.2,1
41,35547.4,449.3,41939.69,0
45,55131.5,353.72,26375.08,0
30,114658.9,331.04,37471.3,0
54,88628.33,432.49,1348.25,0
55,114000.53,573.52,13775.18,0
25,26930.4,597.63,29460.99,0
64,92845.82,446.98,16621.8,0
28,40747.17,390.5,3281.4,0
44,106770.2,721.16,34845.89,1
25,116934.38,469.61,26218.93,0
42,59283.53,667.22,10750.75,1
45,100154.22,845.03,36316.61,1
40,30915.77,468.61,11029.65,0
40,75964.2,494.34,14468.13,0
40,88699.02,554.29,33861.72,0
38,49543.08,643.2,48873.37,1
48,97356.0,779.07,14193.8,1
52,118225.58,326.18,36951.26,0
27,55253.69,641.99,2127.22,1
48,65927.39,363.49,18237.5,0
26,31452.0,739.58,4052.85,1
52,31237.69,446.98,3372.76,0
42,66356.01,675.43,8163.7,1
30,41080.97,829.23,49055.23,1
24,86884.47,456.08,3129.06,0
31,27870.27,728.69,20205.46,0
38,87635.54,605.45,20091.56,1
34,76188.86,797.34,25129.49,1
23,109564.77,771.19,10698.42,1
60,29081.86,478.73,27431.73,0
39,63635.22,448.08,47072.25,0
32,71165.59,648.42,31126.92,1
53,71124.08,839.89,31013.58,1
54,92989.36,464.09,49279.96,0
29,61058.59,598.84,48245.65,0
41,46492.46,671.66,48979.88,1
61,87473.3,660.55,20960.82,1
35,41441.7,670.74,7179.53,1
39,54308.16,511.92,38739.16,0
28,63746.56,463.88,8657.04,0
39,68303.68,708.41,10003.29,1
41,93649.7,846.78,16639.29,1
41,33961.56,505.45,47581.98,0
54,107793.27,395.16,17198.24,0
63,110430.45,827.86,12043.21,1
62,45061.45,581.31,19359.93,0
40,66314.41,523.15,44583.96,0
38,76467.52,667.44,42423.58,1
22,82851.99,415.06,2718.38,0
26,62109.03,443.17,11543.97,0
33,52993.1,418.95,12028.96,0
35,22090.32,413.33,25202.35,0
19,34518.48,590.04,38436.35,0
49,58179.21,667.63,11252.46,1
34,45702.02,620.39,46892.84,1
57,56095.19,488.39,13405.93,0
65,69363.98,515.37,30132.9,0
33,46990.67,558.77,32757.92,0
25,83678.66,428.67,44405.09,0
62,28831.41,563.06,34302.43,0
51,107980.62,346.23,49719.52,0
34,56528.54,667.49,20372.67,1
52,69468.28,448.18,49325.32,0
33,41751.85,538.66,45965.69,0
48,41342.05,356.47,46336.94,0
35,39964.64,754.24,9683.51,1
40,22364.65,420.99,37841.03,0
58,55086.65,627.75,20493.57,1
25,78429.83,786.53,14400.81,1
53,98076.99,370.01,20695.26,0
51,76559.71,572.31,13264.01,0
31,25025.13,823.04,43285.8,0
63,34968.37,687.47,19567.68,1
35,119901.51,444.48,10405.1,0
42,74501.39,562.35,22471.81,0
29,72032.23,402.04,8072.16,0
24,20885.43,672.0,27901.7,0
21,93541.38,838.24,25281.92,1
27,45183.8,803.88,14760.01,1
37,37072.96,329.67,7104.18,0
35,40530.75,833.0,27251.58,1
36,53774.4,626.55,5033.76,1
41,54555.88,583.68,30699.21,0
28,99425.43,773.6,23867.11,1
33,111182.69,781.99,13220.94,1
62,37926.39,754.69,31737.95,1
20,34820.82,412.95,45861.37,0
23,50630.72,475.05,20314.56,0
20,43023.0,359.45,10135.42,0
23,53937.7,373.95,24929.05,0
32,43200.07,688.6,3736.02,1
35,31200.53,352.78,22412.54,0
53,80785.65,732.13,35665.83,1
25,99268.19,388.77,31138.04,0
22,65392.61,662.13,41535.61,1
49,96810.23,564.13,1512.54,0
41,87785.58,380.72,5584.58,0
26,74940.62,738.87,6795.17,1
32,60173.19,801.77,8057.23,1
50,98707.83,701.55,8235.88,1
36,51733.82,481.94,39703.91,0
26,78061.91,686.06,15454.96,1
45,111276.37,569.33,8732.11,0
45,97099.3,778.27,11689.05,1
21,23559.66,760.97,4209.68,0
32,97168.61,593.53,22691.04,0
38,35461.54,547.57,48382.24,0
37,61622.58,504.09,30632.73,0
64,47848.1,355.6,42189.81,0
31,30199.62,312.22,40858.5,0
56,74006.79,621.57,21255.13,1
33,74825.29,432.93,44654.32,0
30,70736.49,549.57,8420.52,0
45,31371.0,336.5,17327.2,0
44,119855.27,394.75,49094.04,0
43,73026.19,475.01,1797.15,0
58,101820.87,556.37,40831.04,0
25,32438.6,468.28,17254.85,0
34,85052.42,803.05,20017.93,1
47,101522.9,518.58,10049.33,0
41,36075.21,560.55,35131.94,0
46,71008.19,449.14,36445.8,0
59,75016.8,637.39,7289.72,1
46,65423.1,827.22,41288.74,1
56,33321.71,697.29,18143.23,1
50,25836.78,735.19,35733.88,0
35,78735.99,354.0,3661.66,0
64,105981.24,654.23,28973.23,1
54,108692.12,314.0,20625.26,0
51,33435.46,395.74,49327.47,0
33,93806.72,584.78,45974.43,0
18,30400.61,634.12,31613.98,1
25,54230.39,641.84,2104.66,1
60,41002.97,344.76,38931.33,0
19,67070.54,640.78,3830.41,1
51,48359.62,533.38,20745.78,0
28,50340.08,363.05,1428.61,0
58,65705.7,347.09,19528.02,0
42,95920.13,820.52,36820.01,1
18,112926.47,750.22,22417.58,1
56,38201.45,441.33,45741.82,0
45,100774.27,452.4,11443.32,0
60,115617.94,555.67,4035.73,0
41,65699.74,454.27,5319.13,0
24,40790.76,828.94,17434.85,1
27,106588.29,717.44,39318.03,1
59,73594.02,475.65,46125.71,0
24,44049.55,840.61,38327.03,1
63,80114.92,813.45,23941.82,1
37,33493.21,576.94,35101.15,0
36,28603.4,665.04,21006.64,0
56,74013.18,335.94,48053.25,0
22,98244.26,379.34,38018.89,0
63,87840.23,769.14,30985.42,1
43,102950.75,715.59,14496.15,1
22,22885.15,427.92,14651.78,0
50,21796.34,350.55,37471.27,0
53,65898.11,629.74,30626.98,1
38,80357.24,747.13,23375.53,1
53,22882.77,784.34,2303.33,0
43,104862.07,345.63,5341.31,0
33,60152.54,543.87,35463.82,0
28,66386.72,345.08,45334.53,0
26,75870.28,567.79,5468.75,0
65,97252.6,350.25,23919.73,0
43,20337.15,491.16,1739.73,0
37,70460.71,358.38,23771.0,0
18,85757.96,677.42,39198.56,1
47,66083.09,476.93,8436.06,0
19,62100.12,788.66,49658.47,1
50,99218.49,766.93,28307.69,1
34,88153.96,749.24,35869.23,1
37,53443.21,535.88,49004.3,0
61,73662.7,641.64,47366.06,1
45,75840.91,596.42,33892.18,0
21,71381.33,827.39,7586.95,1
64,104526.7,332.82,13741.31,0
20,116103.96,613.86,9005.71,1
58,55838.89,326.08,7428.21,0
51,73873.94,384.19,43979.75,0
33,75530.99,615.33,43967.1,1
48,93824.23,622.74,46329.79,1
35,89519.45,752.62,28364.7,1
25,54268.27,326.5,16888.45,0
28,79969.58,302.33,22337.79,0
48,109303.3,302.22,30451.47,0
46,77459.58,682.16,21229.41,1
36,107307.93,616.65,38695.42,1
45,30075.92,769.54,49762.25,1
34,23863.51,364.11,31983.98,0
23,111703.99,761.83,34086.51,1
64,119163.44,444.35,22281.89,0
46,20612.7,333.93,42486.84,0
27,97934.06,752.57,32214.96,1
22,41272.09,835.11,4715.96,1
39,31929.27,538.45,14851.42,0
59,20102.09,352.28,43658.51,0
59,93731.0,740.21,1539.49,1
47,77132.21,630.86,5999.12,1
51,30809.23,793.98,39806.85,1
62,118189.22,686.83,41757.31,1
50,72763.39,346.45,43292.84,0
23,69753.59,489.98,12303.29,0
56,36872.94,313.43,48078.34,0
64,25068.98,352.41,4798.16,0
40,96482.42,435.58,10510.21,0
52,80721.73,329.63,17650.84,0
63,23271.71,615.97,40759.12,0
32,54544.22,470.55,48372.02,0
20,30244.4,361.6,8840.39,0
49,104912.98,569.24,17589.41,0
28,73963.73,632.73,7981.97,1
65,104098.12,819.26,10619.08,1
29,60776.87,555.55,12954.26,0
41,33606.15,428.92,24625.41,0
23,66682.73,610.99,2649.93,1
27,103615.58,839.39,9102.85,1
39,47777.28,487.21,13112.37,0
55,59602.97,412.59,11281.74,0
22,64831.0,781.61,10816.02,1
32,50969.68,705.25,39265.05,1
25,71946.65,566.45,27807.21,0
19,25115.82,354.99,8390.15,0
55,47338.05,656.95,26962.92,1
53,35115.88,753.97,16165.07,1
55,29837.65,543.35,5756.86,0
35,100217.03,603.42,27787.75,1
59,63608.01,606.02,31718.09,1
18,97110.16,369.54,37171.94,0
21,97159.72,661.89,29775.51,1
27,113508.44,474.54,21227.2,0
35,86254.51,569.15,24889.89,0
23,63996.76,698.69,35966.29,1
41,38221.87,777.96,28280.31,1
30,60677.31,803.32,40881.07,1
52,109455.49,575.09,29606.49,0
60,30815.7,839.18,15077.69,1
60,66347.19,597.09,21064.87,0
41,119545.24,769.48,35637.05,1
52,86868.44,391.28,23155.85,0
47,32941.77,581.69,6269.16,0
42,49249.85,804.45,37179.76,1
25,81944.8,799.58,7586.62,1
51,85792.57,661.57,4308.46,1
62,53932.62,440.38,44429.28,0
52,52452.83,829.91,13313.12,1
25,85099.08,536.19,39690.06,0
31,49322.57,623.81,28630.14,1
26,43765.66,781.35,27175.6,1
33,48820.14,764.45,19783.29,1
50,119699.32,709.42,3632.43,1
62,63792.89,514.75,10252.88,0
57,66186.54,788.04,46155.52,1
27,37082.78,458.69,45688.83,0
36,42214.12,664.51,4458.32,1
21,100920.09,553.83,11455.81,0
59,108941.51,408.53,47112.42,0
37,101856.04,804.47,8334.21,1
40,89832.97,426.36,13363.19,0
40,67818.7,545.55,12777.54,0
36,69662.86,662.44,25832.06,1
33,101953.83,351.02,35468.0,0
23,92262.6,635.96,38178.4,1
56,58025.54,580.19,10811.08,0
64,93951.52,848.79,21967.8,1
35,117832.22,796.42,17942.83,1
33,53896.52,366.26,14520.7,0
47,94039.12,839.58,41696.36,1
62,92472.0,631.4,49836.09,1
41,45665.6,831.2,13176.2,1
25,47197.87,558.47,34902.09,0
27,96849.27,409.33,37884.13,0
30,94941.74,332.33,49025.03,0
63,100630.03,370.93,26241.64,0
53,35743.86,562.1,20286.47,0
62,42773.24,335.59,45836.73,0
46,77068.66,607.17,30551.98,1
58,92011.06,707.79,25216.37,1
39,22433.68,786.0,27489.44,0
50,103999.72,774.49,26544.91,1
63,112778.17,485.78,30115.85,0
22,118241.23,839.73,22921.6,1
19,79813.13,495.34,31561.56,0
43,68042.35,459.85,25496.53,0
40,27312.36,575.02,31220.67,0
31,24993.76,512.06,22036.63,0
64,31269.32,303.45,42022.68,0
43,68398.2,494.46,5655.42,0
41,95257.74,403.74,48628.65,0
40,86078.0,700.53,48662.14,1
48,110858.94,502.75,3062.87,0
27,69041.73,342.6,4691.51,0
46,98607.42,780.73,1052.22,1
25,33845.66,641.6,40819.33,1
59,60093.97,811.42,16914.17,1
22,106917.09,493.25,11373.6,0
23,51609.19,494.53,37562.54,0
43,70206.62,708.0,39031.72,1
48,74897.52,822.15,19981.0,1
23,78176.18,687.26,42367.66,1
19,104598.88,774.15,46211.15,1
30,60438.21,544.27,41622.08,0
30,116902.89,625.21,20909.06,1
18,57884.86,504.29,41879.57,0
37,32878.45,565.92,22901.6,0
54,65739.5,735.0,7664.59,1
65,81516.71,509.63,26510.85,0
61,45674.32,452.07,15622.14,0
21,24827.71,436.67,19194.99,0
46,26924.82,658.74,26392.38,0
19,58409.81,498.69,22266.87,0
52,117006.44,661.22,25896.0,1
64,31637.0,704.71,26293.7,1
65,104714.6,565.36,28933.68,0
27,96145.06,351.78,14732.19,0
44,51702.44,538.94,1552.06,0
36,110682.66,830.63,12840.64,1
43,117582.83,754.8,9744.31,1
33,68666.95,663.34,38693.08,1
40,25638.02,699.65,28898.42,0
28,71822.26,646.24,20832.46,1
47,20349.43,465.46,21990.26,0
26,34870.16,727.45,17286.95,1
22,43979.09,564.3,48362.41,0
61,113865.13,467.04,13913.96,0
48,37635.69,336.82,30802.09,0
45,26126.9,746.93,23979.33,0
49,54501.74,721.22,12251.78,1
21,105664.13,441.94,35573.39,0
45,22426.09,473.8,45861.86,0
42,21972.78,642.02,13080.18,0
41,111870.92,376.35,3247.39,0
22,106664.92,345.12,28750.12,0
61,106276.46,513.4,33259.73,0
37,52020.88,831.05,47506.3,1
50,97778.37,536.06,25588.01,0
24,37638.97,407.02,37294.92,0
48,73906.81,728.18,7789.84,1
32,76753.91,571.75,44913.66,0
20,25452.67,576.81,10985.68,0
58,84389.39,657.74,37660.56,1
63,100963.3,501.34,9569.73,0
62,50957.81,421.79,43189.65,0
46,20189.27,803.11,27536.23,0
60,73888.46,367.7,16494.29,0
27,61411.41,397.86,17947.37,0
29,87420.46,461.01,36548.78,0
34,35410.99,775.07,11729.67,1
42,69791.17,398.9,6623.07,0
58,111532.89,407.55,16886.41,0
54,70913.17,434.74,28938.05,0
55,34854.2,393.65,22448.01,0
39,43007.55,568.42,39223.02,0
22,61902.78,407.24,49061.77,0
29,26975.37,704.07,38795.23,0
63,46184.19,318.87,28012.4,0
52,80532.33,487.39,16937.53,0
26,76034.82,842.76,38607.45,1
24,77056.12,380.18,19729.01,0
19,83685.16,403.49,46080.59,0
42,48369.94,834.98,37267.97,1
26,42534.81,578.33,33215.92,0
60,110112.02,603.44,27435.31,1
43,90070.12,662.19,8633.76,1
37,46025.74,511.31,49759.89,0
46,114323.31,486.02,38629.6,0
55,94900.17,746.51,23572.99,1
62,41920.13,315.78,37119.38,0
42,38191.38,370.28,26890.2,0
48,30988.79,767.68,11212.76,1
30,56104.21,417.41,34176.15,0
60,64594.88,479.46,5286.13,0
41,48414.13,397.41,24723.43,0
30,73198.54,561.35,36552.1,0
43,113233.18,772.2,43979.91,1
59,58803.54,387.68,6566.63,0
53,48743.31,836.09,47518.88,1
51,67743.3,794.8,17254.16,1
51,73996.82,713.43,38098.69,1
35,62490.84,588.08,23370.87,0
47,90548.06,644.97,42175.75,1
31,111475.64,462.59,48132.78,0
29,106173.56,450.6,38989.22,0
30,57369.34,364.17,48076.55,0
22,20802.86,603.97,23473.55,0
22,77506.61,808.0,48087.22,1
32,47985.23,768.48,25335.06,1
50,70268.73,737.23,3311.67,1
26,77345.54,429.03,6461.5,0
38,80957.57,506.82,19289.98,0
45,64965.54,308.64,14855.61,0
38,54471.39,336.47,38097.83,0
51,34871.47,356.3,12189.83,0
64,53723.83,601.28,26098.5,1
59,116066.28,831.98,26024.47,1
33,39077.06,348.07,4674.68,0
40,46635.16,319.92,44519.47,0
22,84674.22,499.43,36425.8,0
58,44587.85,561.74,35275.31,0
43,26790.24,519.48,10096.08,0
38,91565.78,640.53,16819.05,1
63,92838.12,315.8,39964.24,0
50,65674.64,541.15,30847.1,0
28,86640.63,491.35,34721.08,0
20,21085.58,541.68,12224.6,0
63,103022.28,386.18,32880.75,0
25,37026.04,397.22,4726.72,0
32,29129.63,430.89,22410.75,0
48,104638.67,340.29,40015.46,0
34,110776.21,508.67,45579.79,0
40,91731.67,519.56,22404.34,0
23,49741.5,494.24,38319.64,0
49,32132.53,723.73,10687.41,1
57,68688.31,497.83,25966.79,0
44,89501.94,501.6,39031.82,0
34,48761.46,799.1,44356.98,1
34,29462.23,779.54,47515.94,0
57,52476.49,577.42,19268.43,0
43,112389.51,774.76,43584.89,1
45,115869.63,384.56,21083.64,0
20,68200.98,768.55,32238.74,1
35,83149.31,796.4,45127.34,1
57,102149.17,833.73,24892.12,1
55,24016.48,548.02,1477.84,0
24,90066.65,308.51,23993.31,0
56,35609.11,825.09,49935.31,1
34,76510.3,686.47,40952.17,1
63,52959.38,378.88,30930.51,0
45,56037.32,607.04,29663.04,1
57,73795.87,315.17,32390.91,0
61,94015.93,414.65,30492.78,0
51,114100.38,304.56,32096.19,0
25,75200.44,593.11,20714.11,0
47,63791.6,699.94,46382.98,1
53,56586.24,670.42,1607.65,1
26,86756.94,383.14,26103.45,0
43,101512.41,825.07,49172.3,1
27,93411.67,340.74,6468.74,0
26,71634.98,804.65,10246.69,1
48,95618.75,552.41,14969.76,0
20,105862.02,345.12,37330.81,0
39,116360.51,491.48,12879.85,0
34,105114.19,544.15,6148.51,0
19,21690.61,348.49,18569.62,0
25,36631.0,501.27,46319.88,0
29,103628.61,503.17,34556.53,0
35,45069.84,777.53,22062.08,1
30,101815.92,514.15,10168.93,0
46,87570.92,455.38,15908.24,0
54,20339.65,542.89,2430.06,0
19,100488.74,833.74,34866.11,1
48,113093.11,535.69,34915.85,0
60,20713.98,366.19,24528.19,0
34,25050.82,457.7,25590.25,0
29,72621.42,482.49,33901.62,0
51,92797.54,673.82,6634.92,1
22,74724.28,418.29,17729.0,0
47,106776.99,360.19,44953.3,0
64,76695.66,720.27,30877.51,1
55,91999.32,456.41,12002.0,0
43,103377.06,637.23,6436.39,1
28,119686.78,558.2,49222.98,0
55,63723.66,730.92,39414.03,1
32,105343.74,782.93,37493.63,1
18,64987.57,776.32,13831.44,1
64,51851.59,352.67,11685.14,0
55,85596.71,636.89,36309.97,1
22,60084.01,835.34,40191.71,1
27,83416.81,308.27,8046.06,0
62,28416.5,623.03,9063.01,0
64,95935.79,440.96,24536.54,0
20,76744.5,356.94,19519.47,0
37,114476.8,616.03,49840.47,1
26,53151.77,557.29,21995.33,0
37,23789.81,308.03,44920.57,0
33,64215.97,313.44,38591.85,0
63,104790.78,686.05,28959.55,1
44,61329.02,607.17,35384.53,1
55,114297.36,688.68,30710.79,1
25,38951.8,484.75,10571.02,0
49,77264.26,416.19,26174.42,0
39,81112.45,780.33,12074.92,1
30,98390.9,468.16,21244.71,0
40,47793.27,796.88,17902.6,1
29,53924.19,582.38,27600.85,0
52,28797.67,733.18,27733.68,0
56,27058.23,496.45,4540.17,0
51,41202.95,373.59,37121.4,0
56,21715.76,364.76,8349.13,0
32,27105.32,786.05,20248.44,0
27,56370.93,799.11,25134.06,1
45,49157.0,735.42,20083.91,1
60,48396.75,562.3,16336.6,0
